;sars_cov2_rna [gc/(d*100000 capita)];median_7d_sars_cov2_rna [gc/(d*100000 capita)];new_cases [1/(d*100000 capita)];median_7d_new_cases [1/(d*100000 capita)];quantification_flag [{Q: >LOQ,D: >LOD,N: <LOD}];flow [m^3/d]
2021-06-06;;;;;;15012.0
2021-06-07;;;5.4543448;7.2724126;;35219.0
2021-06-08;;;10.908116363636363;9.090842709090909;;19594.0
2021-06-09;;;;;;21904.0
2021-06-10;;;;;;17023.0
2021-06-11;;;3.6352887636363636;5.4543448;;13835.0
2021-06-12;;;5.4542444727272725;5.4542444727272725;;12872.0
2021-06-13;;;;;;11404.0
2021-06-14;;;;;;12131.0
2021-06-15;;;7.272649272727273;5.4542444727272725;;13239.0
2021-06-16;;;12.726871418181819;5.4543448;;12935.0
2021-06-17;;;;;;14695.0
2021-06-18;;;;;;13096.0
2021-06-19;;;;;;11671.0
2021-06-20;;;;;;15947.0
2021-06-21;;;;;;28357.0
2021-06-22;;;;;;14395.0
2021-06-23;;;;;;13991.0
2021-06-24;;;;;;14510.0
2021-06-25;;;;;;15407.0
2021-06-26;;;;;;11919.0
2021-06-27;;;;;;11147.0
2021-06-28;;;;;;12383.0
2021-06-29;;;;;;31764.0
2021-06-30;;;;;;20486.0
2021-07-01;;;;;;15508.0
2021-07-02;;;;;;11166.0
2021-07-03;;;;;;12913.0
2021-07-04;;;;;;14269.0
2021-07-05;;;;;;12368.0
2021-07-06;;;;;;13362.0
2021-07-07;;;;;;22282.0
2021-07-08;;;;;;97944.0
2021-07-09;;;;;;40877.0
2021-07-10;;;;;;12556.0
2021-07-11;;;;;;32714.0
2021-07-12;;;;;;13725.0
2021-07-13;;;;;;30404.0
2021-07-14;;;7.272688272727273;7.272649272727273;;16280.0
2021-07-15;;;7.272548945454546;7.272649272727273;;44988.0
2021-07-16;;;;;;28065.0
2021-07-17;;;5.454406127272727;7.272548945454546;;17932.0
2021-07-18;;;;;;25395.0
2021-07-19;;;;;;14764.0
2021-07-20;;;9.090669436363635;7.272649272727273;;12148.0
2021-07-21;;;;;;12815.0
2021-07-22;;;;;;12141.0
2021-07-23;;;23.63626330909091;7.272688272727273;;12028.0
2021-07-24;;;;;;16682.0
2021-07-25;;;7.272493636363635;7.272688272727273;;19546.0
2021-07-26;;;12.726971745454545;7.272688272727273;;27495.0
2021-07-27;;;3.894526254545455;7.272548945454546;;14726.0
2021-07-28;;;;;;45333.0
2021-07-29;;;;;;15102.0
2021-07-30;;;;;;23470.0
2021-07-31;;;;;;33277.0
2021-08-01;;;7.272688272727273;7.272688272727273;;46801.0
2021-08-02;;;10.908851254545455;9.090669436363635;;16999.0
2021-08-03;;;;;;17984.0
2021-08-04;;;;;;48227.0
2021-08-05;;;18.181796563636365;10.908851254545455;;23131.0
2021-08-06;;;;;;15093.0
2021-08-07;;;;;;38313.0
2021-08-08;;;10.908951581818183;10.908851254545455;;39090.0
2021-08-09;;;27.272167890909092;10.908951581818183;;16470.0
2021-08-10;;;36.36235443636363;10.908951581818183;;14417.0
2021-08-11;;;14.545153563636363;14.545153563636363;;12950.0
2021-08-12;;;27.2724382;18.181796563636365;;13529.0
2021-08-13;;;25.454178090909092;25.454178090909092;;13103.0
2021-08-14;;;21.81789901818182;25.454178090909092;;12131.0
2021-08-15;;;;;;11598.0
2021-08-16;;;38.181289163636364;27.272167890909092;;57100.0
2021-08-17;;;50.99772010909091;27.2724382;;17411.0
2021-08-18;;;19.99978565454545;25.454178090909092;;15420.0
2021-08-19;;;16.363213436363637;25.454178090909092;;13764.0
2021-08-20;;;29.34757390909091;25.454178090909092;;13182.0
2021-08-21;;;12.816531272727273;21.81789901818182;;12182.0
2021-08-22;;;18.181506781818182;19.99978565454545;;13839.0
2021-08-23;;;34.80268683636364;19.99978565454545;;14728.0
2021-08-24;;;30.997647163636366;19.99978565454545;;13204.0
2021-08-25;;;16.36342201818182;18.181506781818182;;12913.0
2021-08-26;;;29.606685763636367;29.34757390909091;;12548.0
2021-08-27;;;29.09065358181818;29.09065358181818;;14140.0
2021-08-28;;;21.81788410909091;29.09065358181818;;11948.0
2021-08-29;;;16.362561490909087;29.09065358181818;;17858.0
2021-08-30;;;27.788751527272726;27.788751527272726;;15963.0
2021-08-31;;;36.36321094545454;27.788751527272726;;13586.0
2021-09-01;;;41.81587607272728;29.09065358181818;;12470.0
2021-09-02;;;38.95546234545454;29.09065358181818;;12260.0
2021-09-03;;;38.27073169090909;36.36321094545454;;13362.0
2021-09-04;;;27.27261325454545;36.36321094545454;;10606.0
2021-09-05;;;38.43978341818182;38.27073169090909;;10425.0
2021-09-06;;;38.439365145454545;38.439365145454545;;12773.0
2021-09-07;;;31.68210258181818;38.439365145454545;;11246.0
2021-09-08;;;20.089219545454547;38.27073169090909;;12611.0
2021-09-09;;;52.72523221818182;38.27073169090909;;13075.0
2021-09-10;;;25.453957890909088;31.68210258181818;;11894.0
2021-09-11;;;14.803503145454545;31.68210258181818;;11110.0
2021-09-12;;;;;;10624.0
2021-09-13;;;10.908929963636362;25.453957890909088;;12082.0
2021-09-14;;;29.090769763636363;25.453957890909088;;11737.0
2021-09-15;;;3.725535545454546;20.089219545454547;;13478.0
2021-09-16;;;27.27169661818182;25.453957890909088;;21977.0
2021-09-17;;;23.63624169090909;23.63624169090909;;14148.0
2021-09-18;;;12.727150781818183;14.803503145454545;;11964.0
2021-09-19;;;;;;38317.0
2021-09-20;;;;;;16449.0
2021-09-21;;;;;;13004.0
2021-09-22;;;;;;12019.0
2021-09-23;;;19.999398036363637;19.999398036363637;;11829.0
2021-09-24;;;14.545214890909092;19.999398036363637;;10450.0
2021-09-25;;;;;;10286.0
2021-09-26;;;;;;23728.0
2021-09-27;;;19.999685327272726;19.999398036363637;;15926.0
2021-09-28;;;;;;13218.0
2021-09-29;;;5.453470581818182;19.999398036363637;;30544.0
2021-09-30;;;7.272512927272728;14.545214890909092;;13037.0
2021-10-01;;;14.544651927272728;14.544651927272728;;12716.0
2021-10-02;;;;;;11096.0
2021-10-03;;;;;;10703.0
2021-10-04;;;7.272516199999999;14.544651927272728;;12263.0
2021-10-05;;;11.167013872727273;11.167013872727273;;14626.0
2021-10-06;;;7.272630218181818;7.272630218181818;;29617.0
2021-10-07;;;10.908755399999999;7.272630218181818;;13305.0
2021-10-08;;;7.360924636363636;7.360924636363636;;12455.0
2021-10-09;;;;;;9878.0
2021-10-10;;;;;;10443.0
2021-10-11;;;3.636249618181818;7.360924636363636;;11088.0
2021-10-12;;;7.272574254545455;7.272630218181818;;13141.0
2021-10-13;;;;;;14506.0
2021-10-14;;;;;;11487.0
2021-10-15;;;3.6362856363636364;7.272630218181818;;12184.0
2021-10-16;;;5.454367127272727;7.272574254545455;;10886.0
2021-10-17;;;;;;10379.0
2021-10-18;;;7.272426290909092;7.272426290909092;;11006.0
2021-10-19;;;7.272699890909091;7.272426290909092;;10791.0
2021-10-20;;;14.545156836363638;7.272426290909092;;11253.0
2021-10-21;;;;;;11263.0
2021-10-22;;;;;;11410.0
2021-10-23;;;;;;9680.0
2021-10-24;;;;;;10010.0
2021-10-25;;;19.99970229090909;7.272574254545455;;11510.0
2021-10-26;;;29.09065901818182;7.272699890909091;;12540.0
2021-10-27;;;23.63621061818182;14.545156836363638;;11554.0
2021-10-28;;;50.90800963636363;19.99970229090909;;11565.0
2021-10-29;;;41.81791270909091;23.63621061818182;;11119.0
2021-10-30;;;30.909049836363636;29.09065901818182;;10292.0
2021-10-31;;;18.18180449090909;29.09065901818182;;9686.0
2021-11-01;;;18.43982778181818;29.09065901818182;;56235.0
2021-11-02;;;32.72681872727272;30.909049836363636;;14875.0
2021-11-03;;;14.54523227272727;30.909049836363636;;50561.0
2021-11-04;;;72.72632036363635;30.909049836363636;;27174.0
2021-11-05;;;34.80335685454545;30.909049836363636;;12350.0
2021-11-06;;;30.908843672727272;30.908843672727272;;11639.0
2021-11-07;;;16.363438981818184;30.908843672727272;;10797.0
2021-11-08;;;34.54510472727273;32.72681872727272;;11652.0
2021-11-09;;;67.27209467272728;34.54510472727273;;10467.0
2021-11-10;7421812076011.509;;54.54469430909091;34.80335685454545;Q;11813.0
2021-11-11;7229333652865.9375;;125.45384401818183;34.80335685454545;Q;12174.0
2021-11-12;12740938438944.924;;76.36305814545454;54.54469430909091;Q;10963.0
2021-11-13;18986315051311.89;;50.90794749090909;54.54469430909091;Q;39649.0
2021-11-14;11157453043054.283;;22.0762956;54.54469430909091;Q;34929.0
2021-11-15;11658319140553.043;;125.45242994545455;67.27209467272728;Q;14062.0
2021-11-16;10662280744297.055;11157453043054.283;63.63480827272726;63.63480827272726;Q;12538.0
2021-11-17;5979499902580.358;11157453043054.283;47.2724126;63.63480827272726;Q;10547.0
2021-11-18;10976986693756.666;11157453043054.283;178.18031803636364;63.63480827272726;Q;11313.0
2021-11-19;11828178309678.133;11157453043054.283;85.4533622909091;63.63480827272726;Q;11614.0
2021-11-20;13794315735147.127;11157453043054.283;52.726895272727276;63.63480827272726;Q;11068.0
2021-11-21;13527946815370.908;11658319140553.043;63.63583892727273;63.63583892727273;Q;10104.0
2021-11-22;14593874237502.822;11828178309678.133;78.18004101818183;63.63583892727273;Q;12326.0
2021-11-23;11723080011292.178;11828178309678.133;105.4527420909091;78.18004101818183;Q;10262.0
2021-11-24;14497395637682.092;13527946815370.908;94.5448758909091;85.4533622909091;Q;10755.0
2021-11-25;16964428826215.111;13794315735147.127;247.52353154545455;85.4533622909091;Q;9897.0
2021-11-26;23369233791371.125;14497395637682.092;123.89197814545456;94.5448758909091;Q;11746.0
2021-11-27;22974952336905.473;14593874237502.822;63.63562067272727;94.5448758909091;Q;10238.0
2021-11-28;17856997064152.203;16964428826215.111;91.16538563636364;94.5448758909091;Q;11751.0
2021-11-29;23669997727787.71;17856997064152.203;112.7264748;105.4527420909091;Q;13621.0
2021-11-30;18243063978692.914;18243063978692.914;119.99750458181818;112.7264748;Q;12957.0
2021-12-01;14020931547130.242;18243063978692.914;74.54356358181819;112.7264748;Q;18984.0
2021-12-02;18336231086465.508;18336231086465.508;179.55733416363637;112.7264748;Q;16785.0
2021-12-03;13590176618229.1;18243063978692.914;97.48418287272727;97.48418287272727;Q;10547.0
2021-12-04;20983285183613.01;18243063978692.914;65.71224972727272;97.48418287272727;Q;13423.0
2021-12-05;21656811264759.477;18336231086465.508;47.27178027272727;97.48418287272727;Q;12672.0
2021-12-06;16596705910174.102;18243063978692.914;94.5445584;94.5445584;Q;12672.0
2021-12-07;30007963434185.324;18336231086465.508;104.66760125454546;94.5445584;Q;14763.0
2021-12-08;;19659758135039.26;49.09025443636364;94.5445584;N;16854.0
2021-12-09;16616091380641.014;18799688282127.01;134.63213210909092;94.5445584;Q;19836.0
2021-12-10;12091775365905.936;18799688282127.01;81.81732065454545;81.81732065454545;Q;11580.0
2021-12-11;9958297137737.361;16606398645407.557;63.63610812727273;81.81732065454545;Q;14279.0
2021-12-12;13056960834623.0;14826833372398.553;29.090636454545454;81.81732065454545;Q;12191.0
2021-12-13;14466106735870.582;13761533785246.793;69.43780401818181;69.43780401818181;Q;15388.0
2021-12-14;13679447873378.234;13368204354000.617;52.984962054545456;63.63610812727273;Q;12979.0
2021-12-15;7863844287450.432;13056960834623.0;59.99959065454546;63.63610812727273;Q;12392.0
2021-12-16;4840139462108.017;12091775365905.936;110.3010097818182;63.63610812727273;Q;11828.0
2021-12-17;8838298776119.621;9958297137737.361;65.45406387272727;63.63610812727273;Q;11831.0
2021-12-18;6275422298666.805;8838298776119.621;41.817872909090916;59.99959065454546;Q;10873.0
2021-12-19;7767262465576.796;7863844287450.432;43.63579632727273;59.99959065454546;Q;10979.0
2021-12-20;7813200254639.751;7813200254639.751;58.18144865454545;58.18144865454545;Q;11791.0
2021-12-21;5719685274659.339;7767262465576.796;74.54498685454546;59.99959065454546;Q;11358.0
2021-12-22;4886829514015.911;6275422298666.805;63.63502476363636;63.63502476363636;Q;11916.0
2021-12-23;7181942578975.646;7181942578975.646;92.7262434909091;63.63502476363636;Q;11585.0
2021-12-24;8559019847346.405;7181942578975.646;47.27246350909091;58.18144865454545;Q;10926.0
2021-12-25;10583594145317.426;7767262465576.796;63.63617161818182;63.63502476363636;Q;10295.0
2021-12-26;14802921205202.982;7813200254639.751;80.08888325454546;63.63617161818182;Q;10603.0
2021-12-27;;7870481213161.026;122.1616422909091;74.54498685454546;N;13122.0
2021-12-28;;8559019847346.405;141.99455298181817;80.08888325454546;N;18695.0
2021-12-29;16230255119048.62;10583594145317.426;81.99493518181818;81.99493518181818;Q;56244.0
2021-12-30;;12693257675260.203;137.22475018181817;81.99493518181818;N;19638.0
2021-12-31;10749273840807.248;12776097523005.113;123.98115401818183;122.1616422909091;Q;13564.0
2022-01-01;11627592294095.766;13215256749649.375;67.61947285454546;122.1616422909091;Q;10811.0
2022-01-02;11461001065040.414;11544296679568.09;75.06087825454546;122.1616422909091;Q;10854.0
2022-01-03;5262280981413.681;11461001065040.414;208.4807140181818;123.98115401818183;Q;11640.0
2022-01-04;8752533282037.5;11105137452923.832;295.31546903636365;123.98115401818183;Q;11846.0
2022-01-05;;10749273840807.248;229.8632327818182;137.22475018181817;N;29336.0
2022-01-06;17586873082120.693;11105137452923.832;313.4930044363636;208.4807140181818;Q;14265.0
2022-01-07;20772555569104.824;11544296679568.09;317.9065079090909;229.8632327818182;Q;12360.0
2022-01-08;19161016394152.492;14523937073580.555;151.93851805454548;229.8632327818182;Q;11231.0
2022-01-09;15837805037354.36;16712339059737.523;122.5906767818182;229.8632327818182;Q;12857.0
2022-01-10;16648041152886.2;17117457117503.443;253.05901405454546;253.05901405454546;Q;12687.0
2022-01-11;15316415239829.824;17117457117503.443;249.43172294545454;249.43172294545454;Q;12186.0
2022-01-12;11157188744405.28;16648041152886.2;183.89049267272728;249.43172294545454;Q;11642.0
2022-01-13;9521302490998.19;15837805037354.36;265.1808652909091;249.43172294545454;Q;11619.0
2022-01-14;13319793033772.451;15316415239829.824;382.6760155090909;249.43172294545454;Q;12047.0
2022-01-15;11429366760545.54;13319793033772.451;225.9673382;249.43172294545454;Q;11599.0
2022-01-16;12910907106712.674;12910907106712.674;123.63510892727271;249.43172294545454;Q;11336.0
2022-01-17;19646127149180.266;12910907106712.674;247.526544;247.526544;Q;11970.0
2022-01-18;11715710937833.854;11715710937833.854;374.6310825454545;247.526544;Q;12167.0
2022-01-19;;12313309022273.264;280.34350687272723;265.1808652909091;N;12002.0
2022-01-20;;12910907106712.674;432.26885590909086;280.34350687272723;N;13133.0
2022-01-21;16825906794541.49;12910907106712.674;330.11749954545456;280.34350687272723;Q;11994.0
