;sars_cov2_rna [gc/(d*100000 capita)];median_7d_sars_cov2_rna [gc/(d*100000 capita)];new_cases [1/(d*100000 capita)];median_7d_new_cases [1/(d*100000 capita)];quantification_flag [{Q: >LOQ,D: >LOD,N: <LOD}];flow [m^3/d]
2021-02-01;105573333333.33333;99443500000.0;39.10592033333333;23.062308458333334;N;316720
2021-02-02;3532380750000.0;105573333333.33333;28.542770104166667;24.379566491666665;Q;251415
2021-02-03;4570902000000.0;105573333333.33333;38.009110441666664;25.872105129166666;Q;217662
2021-02-04;634620000000.0;370096666666.6666;22.95641427083333;24.379566491666665;D;158655
2021-02-05;49475333333.33333;105573333333.33333;22.2310026625;22.95641427083333;N;148426
2021-02-06;2240455250000.0;634620000000.0;17.472842695833332;22.95641427083333;Q;131405
2021-02-07;;1437537625000.0;13.124058625000002;22.95641427083333;N;142348
2021-02-08;5039760000000.0;2886418000000.0;22.8583573375;22.8583573375;Q;132800
2021-02-09;5684061200000.0;3405678625000.0;25.699492866666667;22.8583573375;Q;149384
2021-02-10;;2240455250000.0;26.70402030833333;22.8583573375;N;136335
2021-02-11;2288230600000.0;2288230600000.0;19.046298841666665;22.2310026625;Q;113748
2021-02-12;3227101600000.0;3227101600000.0;23.2912772125;22.8583573375;Q;108292
2021-02-13;3580428633333.3335;3580428633333.3335;15.198938566666667;22.8583573375;Q;103381
2021-02-14;642772433333.3333;3403765116666.6665;13.1680031;22.8583573375;Q;102298
2021-02-15;6208152150000.0;3403765116666.6665;26.048107141666666;23.2912772125;Q;106761
2021-02-16;2567651100000.0;2897376350000.0;16.675470575;19.046298841666665;Q;103326
2021-02-17;2505982500000.0;2567651100000.0;21.296007216666666;19.046298841666665;Q;102285
2021-02-18;;2897376350000.0;20.899754079166666;20.899754079166666;N;102568
2021-02-19;3467094100000.0;3017372600000.0;21.614584695833333;20.899754079166666;Q;103034
2021-02-20;7892169500000.0;3017372600000.0;17.86874315;20.899754079166666;Q;94517
2021-02-21;992405750000.0;3017372600000.0;14.877941066666667;20.899754079166666;Q;89005
